,Epoch,Train_Loss,Train_Acc
0,1,4.12565279006958,0.06825999915599823
1,2,3.5843558311462402,0.14677999913692474
2,3,3.330233335494995,0.19203999638557434
3,4,3.1585230827331543,0.22307999432086945
4,5,3.032273769378662,0.24785999953746796
5,6,2.937819004058838,0.2660599946975708
6,7,2.8504562377929688,0.2808600068092346
7,8,2.7868902683258057,0.2933200001716614
8,9,2.718357563018799,0.3061000108718872
9,10,2.6693332195281982,0.31470000743865967
10,11,2.624685049057007,0.32495999336242676
11,12,2.577599048614502,0.3336000144481659
12,13,2.525362253189087,0.3457599878311157
13,14,2.49552583694458,0.3519800007343292
14,15,2.4640228748321533,0.3581399917602539
15,16,2.4252781867980957,0.3664799928665161
16,17,2.3948888778686523,0.37303999066352844
17,18,2.3663761615753174,0.3793399930000305
18,19,2.3505282402038574,0.37883999943733215
19,20,2.324589490890503,0.38811999559402466
20,21,2.2956326007843018,0.3937999904155731
21,22,2.2914247512817383,0.39476001262664795
22,23,2.26236629486084,0.39914000034332275
23,24,2.240445137023926,0.4041599929332733
24,25,2.221151828765869,0.40516000986099243
25,26,2.212078332901001,0.4133400022983551
26,27,2.192885637283325,0.41422000527381897
27,28,2.1845083236694336,0.4154199957847595
28,29,2.1675796508789062,0.41962000727653503
29,30,2.1619975566864014,0.4212000072002411
30,31,2.1460208892822266,0.42899999022483826
31,32,2.157498836517334,0.4244599938392639
32,33,2.1326887607574463,0.42910000681877136
33,34,2.1360838413238525,0.4291200041770935
34,35,2.1239876747131348,0.43276000022888184
35,36,2.0932295322418213,0.4353399872779846
36,37,2.0935709476470947,0.43658000230789185
37,38,2.1211280822753906,0.43342000246047974
38,39,2.095728635787964,0.4376800060272217
39,40,2.0911951065063477,0.4419800043106079
40,41,2.0940122604370117,0.43794000148773193
41,42,2.079709053039551,0.439300000667572
42,43,2.0621817111968994,0.4450800120830536
43,44,2.0724644660949707,0.4422000050544739
44,45,2.042633056640625,0.447380006313324
45,46,2.0567333698272705,0.44538000226020813
46,47,2.058842420578003,0.4459800124168396
47,48,2.0755159854888916,0.4428600072860718
48,49,2.0750086307525635,0.4449000060558319
49,50,2.0629186630249023,0.4454199969768524
50,51,2.0364432334899902,0.45023998618125916
51,52,2.0642919540405273,0.4449799954891205
52,53,2.0604913234710693,0.44444000720977783
53,54,2.031806468963623,0.4521999955177307
54,55,2.059340000152588,0.44562000036239624
55,56,2.032839775085449,0.4535999894142151
56,57,2.090921640396118,0.44113999605178833
57,58,2.067042112350464,0.44554001092910767
58,59,2.0355639457702637,0.45396000146865845
59,60,2.0351204872131348,0.4514400064945221
60,61,2.048307418823242,0.4516800045967102
61,62,2.0887436866760254,0.44246000051498413
62,63,2.0728728771209717,0.444599986076355
63,64,2.062729835510254,0.4491199851036072
64,65,2.0505220890045166,0.451339989900589
65,66,2.077152729034424,0.44468000531196594
66,67,2.03895902633667,0.44975998997688293
67,68,2.089111089706421,0.44453999400138855
68,69,2.0804641246795654,0.44273999333381653
69,70,2.0750350952148438,0.44707998633384705
70,71,2.0509634017944336,0.44947999715805054
71,72,2.0170228481292725,0.4541800022125244
72,73,2.090510845184326,0.4429199993610382
73,74,2.0720784664154053,0.44666001200675964
74,75,2.109506368637085,0.4392000138759613
75,76,2.1115918159484863,0.4402799904346466
76,77,2.056098699569702,0.44683998823165894
77,78,2.0642919540405273,0.44859999418258667
78,79,2.082402467727661,0.4429199993610382
79,80,2.081580877304077,0.44369998574256897
80,81,2.1158947944641113,0.43953999876976013
81,82,2.0741899013519287,0.44387999176979065
82,83,2.0751771926879883,0.4443399906158447
83,84,2.1064515113830566,0.4408000111579895
84,85,2.1856391429901123,0.4241200089454651
85,86,2.088993549346924,0.44269999861717224
86,87,2.081291437149048,0.4441399872303009
87,88,2.116523504257202,0.43573999404907227
88,89,2.1201934814453125,0.43737998604774475
89,90,2.1107170581817627,0.43766000866889954
90,91,2.1304712295532227,0.4337800145149231
91,92,2.1828994750976562,0.4252200126647949
92,93,2.1699366569519043,0.42414000630378723
93,94,2.097367763519287,0.4422599971294403
94,95,2.12600040435791,0.43549999594688416
95,96,2.141920566558838,0.43163999915122986
96,97,2.135895252227783,0.4313800036907196
97,98,2.150707721710205,0.4325999915599823
98,99,2.1402077674865723,0.43281999230384827
99,100,2.118618965148926,0.4362199902534485
100,101,2.0864195823669434,0.4440799951553345
101,102,2.212071657180786,0.41822001338005066
102,103,2.1183221340179443,0.43685999512672424
103,104,2.1633849143981934,0.4290199875831604
104,105,2.117967367172241,0.4380800127983093
105,106,2.1709539890289307,0.424919992685318
106,107,2.2440831661224365,0.4135400056838989
107,108,2.2314634323120117,0.41359999775886536
108,109,2.195990800857544,0.42320001125335693
109,110,2.2161829471588135,0.4147399961948395
110,111,2.172983407974243,0.4233799874782562
111,112,2.15940260887146,0.42688000202178955
112,113,2.239755153656006,0.41196000576019287
113,114,2.1157736778259277,0.4343799948692322
114,115,2.2135167121887207,0.4191400110721588
115,116,2.1785356998443604,0.42528000473976135
116,117,2.242528200149536,0.41067999601364136
117,118,2.159677743911743,0.42719998955726624
118,119,2.2342491149902344,0.4155600070953369
119,120,2.2570807933807373,0.40667998790740967
120,121,2.2626874446868896,0.4076800048351288
121,122,2.2701048851013184,0.40935999155044556
122,123,2.199784278869629,0.42118000984191895
123,124,2.268000602722168,0.40742000937461853
124,125,2.233225107192993,0.41304001212120056
125,126,2.261864423751831,0.4050599932670593
126,127,2.2235302925109863,0.4137600064277649
127,128,2.238598108291626,0.4111599922180176
