,Epoch,Train_Loss,Train_Acc
0,1,4.634738922119141,0.009039999917149544
1,2,4.482760429382324,0.022299999371170998
2,3,3.966240406036377,0.08389999717473984
3,4,3.6012356281280518,0.1458200067281723
4,5,3.3769469261169434,0.18794000148773193
5,6,3.2382490634918213,0.21299999952316284
6,7,3.1340553760528564,0.23000000417232513
7,8,3.0343849658966064,0.2485000044107437
8,9,2.9527840614318848,0.26475998759269714
9,10,2.8831934928894043,0.27900001406669617
10,11,2.8262290954589844,0.28867998719215393
11,12,2.7764322757720947,0.29833999276161194
12,13,2.7149646282196045,0.30908000469207764
13,14,2.6635987758636475,0.3208000063896179
14,15,2.6190428733825684,0.3303000032901764
15,16,2.5832912921905518,0.3346000015735626
16,17,2.5527403354644775,0.3441999852657318
17,18,2.5200283527374268,0.3483999967575073
18,19,2.478102922439575,0.3589800000190735
19,20,2.4650003910064697,0.3605000078678131
20,21,2.4261255264282227,0.3683600127696991
21,22,2.405586004257202,0.3718999922275543
22,23,2.379822254180908,0.37595999240875244
23,24,2.369112253189087,0.3795199990272522
24,25,2.3424999713897705,0.38646000623703003
25,26,2.3339498043060303,0.38999998569488525
26,27,2.302856206893921,0.39513999223709106
27,28,2.2985503673553467,0.39552000164985657
28,29,2.275495767593384,0.39866000413894653
29,30,2.261270046234131,0.4016200006008148
30,31,2.241222620010376,0.4065000116825104
31,32,2.236515522003174,0.40959998965263367
32,33,2.22780442237854,0.411080002784729
33,34,2.226905345916748,0.4116399884223938
34,35,2.212027072906494,0.4166800081729889
35,36,2.2111403942108154,0.4153600037097931
36,37,2.196866035461426,0.41642001271247864
37,38,2.176609516143799,0.42254000902175903
38,39,2.188586473464966,0.4212000072002411
39,40,2.1817188262939453,0.4220399856567383
40,41,2.1380796432495117,0.4313400089740753
41,42,2.1475954055786133,0.42735999822616577
42,43,2.1590592861175537,0.42702001333236694
43,44,2.1452689170837402,0.42989999055862427
44,45,2.159278392791748,0.42697998881340027
45,46,2.1404690742492676,0.4312799870967865
46,47,2.131612777709961,0.4323199987411499
47,48,2.1311140060424805,0.434579998254776
48,49,2.1462924480438232,0.4320000112056732
49,50,2.1201395988464355,0.43639999628067017
50,51,2.1248342990875244,0.43560001254081726
51,52,2.131826639175415,0.43456000089645386
52,53,2.114845037460327,0.43869999051094055
53,54,2.121516227722168,0.4365600049495697
54,55,2.123133897781372,0.4361799955368042
55,56,2.108983039855957,0.4391799867153168
56,57,2.0992250442504883,0.43974000215530396
57,58,2.1385891437530518,0.43393999338150024
58,59,2.110929012298584,0.4377799928188324
59,60,2.104573965072632,0.44172000885009766
60,61,2.084287405014038,0.44435998797416687
61,62,2.1064436435699463,0.4394400119781494
62,63,2.0952365398406982,0.443340003490448
63,64,2.092057228088379,0.44279998540878296
64,65,2.117215394973755,0.43724000453948975
65,66,2.1270740032196045,0.43658000230789185
66,67,2.12056827545166,0.43977999687194824
67,68,2.1026597023010254,0.44172000885009766
68,69,2.1222617626190186,0.435699999332428
69,70,2.1338601112365723,0.4356200098991394
70,71,2.0879173278808594,0.44468000531196594
71,72,2.1405370235443115,0.43564000725746155
72,73,2.127988338470459,0.4353800117969513
73,74,2.1103858947753906,0.43790000677108765
74,75,2.126774787902832,0.4338200092315674
75,76,2.129918336868286,0.43463999032974243
76,77,2.133047103881836,0.4341000020503998
