,Epoch,Train_Loss,Train_Acc
0,1,4.153085231781006,0.07388000190258026
1,2,3.5839157104492188,0.15252000093460083
2,3,3.3327512741088867,0.1965399980545044
3,4,3.166276454925537,0.2267400026321411
4,5,3.0288259983062744,0.25297999382019043
5,6,2.9106552600860596,0.2739799916744232
6,7,2.817441463470459,0.2925400137901306
7,8,2.7271997928619385,0.3115200102329254
8,9,2.651142120361328,0.32787999510765076
9,10,2.5813846588134766,0.3402999937534332
10,11,2.514551877975464,0.3557400107383728
11,12,2.4698610305786133,0.36348000168800354
12,13,2.411198139190674,0.37709999084472656
13,14,2.3656222820281982,0.38514000177383423
14,15,2.32039213180542,0.39528000354766846
15,16,2.2836785316467285,0.40191999077796936
16,17,2.243269681930542,0.4106999933719635
17,18,2.211878538131714,0.4180600047111511
18,19,2.174787998199463,0.42348000407218933
19,20,2.143076181411743,0.43055999279022217
20,21,2.143325090408325,0.4319800138473511
21,22,2.110135316848755,0.4381200075149536
22,23,2.085803270339966,0.44321998953819275
23,24,2.0578644275665283,0.4484800100326538
24,25,2.034215211868286,0.45416000485420227
25,26,2.022667169570923,0.4578799903392792
26,27,1.9962661266326904,0.4638400077819824
27,28,1.9958701133728027,0.46112000942230225
28,29,1.9776979684829712,0.4668999910354614
29,30,1.9541079998016357,0.4692400097846985
30,31,1.9484176635742188,0.47251999378204346
31,32,1.9281948804855347,0.47999998927116394
32,33,1.9110066890716553,0.47887998819351196
33,34,1.917232871055603,0.48170000314712524
34,35,1.903581976890564,0.48420000076293945
35,36,1.881954550743103,0.4878599941730499
36,37,1.8781448602676392,0.490339994430542
37,38,1.8688746690750122,0.4909200072288513
38,39,1.8432340621948242,0.4970000088214874
39,40,1.8360087871551514,0.49807998538017273
40,41,1.842966079711914,0.5002400279045105
41,42,1.8134318590164185,0.5036399960517883
42,43,1.8065305948257446,0.5059599876403809
43,44,1.8083120584487915,0.507099986076355
44,45,1.8180345296859741,0.5036799907684326
45,46,1.803536057472229,0.507420003414154
46,47,1.7820550203323364,0.5104799866676331
47,48,1.7718122005462646,0.5173799991607666
48,49,1.7784570455551147,0.5109599828720093
49,50,1.7620012760162354,0.5160800218582153
50,51,1.7487362623214722,0.5189599990844727
51,52,1.785767674446106,0.5152400135993958
52,53,1.7715591192245483,0.5174400210380554
53,54,1.749146819114685,0.5187399983406067
54,55,1.7451082468032837,0.5206400156021118
55,56,1.755454182624817,0.5194600224494934
56,57,1.7575478553771973,0.5205399990081787
57,58,1.7210187911987305,0.528980016708374
58,59,1.7549065351486206,0.5195000171661377
59,60,1.7299346923828125,0.5256800055503845
60,61,1.7387449741363525,0.5246999859809875
61,62,1.748735785484314,0.5205600261688232
62,63,1.702657699584961,0.5326200127601624
63,64,1.706573486328125,0.5325599908828735
64,65,1.7346303462982178,0.5250999927520752
65,66,1.7072252035140991,0.5305399894714355
66,67,1.6760793924331665,0.5403599739074707
67,68,1.7327059507369995,0.5264800190925598
68,69,1.6991302967071533,0.5346599817276001
69,70,1.6776902675628662,0.5401999950408936
70,71,1.7425248622894287,0.524619996547699
71,72,1.6907687187194824,0.5399799942970276
72,73,1.7109274864196777,0.5332599878311157
73,74,1.7015142440795898,0.533840000629425
74,75,1.6933584213256836,0.5361199975013733
75,76,1.6994456052780151,0.5335400104522705
76,77,1.676489233970642,0.5396199822425842
77,78,1.6795985698699951,0.5400800108909607
78,79,1.698317527770996,0.5328199863433838
79,80,1.7036995887756348,0.535539984703064
80,81,1.6385711431503296,0.546779990196228
81,82,1.6885569095611572,0.5392799973487854
82,83,1.6559714078903198,0.5416200160980225
83,84,1.6814512014389038,0.5404800176620483
84,85,1.6842174530029297,0.5363600254058838
85,86,1.6729040145874023,0.5408200025558472
86,87,1.6607002019882202,0.5454400181770325
87,88,1.6581764221191406,0.5454400181770325
88,89,1.6353751420974731,0.5490400195121765
89,90,1.6825263500213623,0.5394999980926514
90,91,1.6885310411453247,0.538320004940033
91,92,1.682137131690979,0.5428199768066406
92,93,1.6229801177978516,0.5563399791717529
93,94,1.662360668182373,0.5436999797821045
94,95,1.6578565835952759,0.5452399849891663
95,96,1.6749883890151978,0.5414400100708008
96,97,1.658810019493103,0.5462999939918518
97,98,1.6533042192459106,0.5494800209999084
98,99,1.6979234218597412,0.5386800169944763
99,100,1.6391550302505493,0.550819993019104
100,101,1.6094598770141602,0.5560399889945984
101,102,1.6731306314468384,0.5414000153541565
102,103,1.6863398551940918,0.5404199957847595
103,104,1.7090084552764893,0.5399600267410278
104,105,1.6549718379974365,0.544219970703125
105,106,1.6635842323303223,0.5432000160217285
106,107,1.6388176679611206,0.5507000088691711
107,108,1.639360785484314,0.550279974937439
108,109,1.6428320407867432,0.5506799817085266
109,110,1.6318318843841553,0.5531399846076965
110,111,1.6568005084991455,0.5482000112533569
111,112,1.6394749879837036,0.5486400127410889
112,113,1.6402876377105713,0.549340009689331
113,114,1.635022759437561,0.5539399981498718
114,115,1.6731959581375122,0.5448200106620789
115,116,1.6761139631271362,0.5445600152015686
116,117,1.6434093713760376,0.550320029258728
117,118,1.6998810768127441,0.5393199920654297
118,119,1.6560077667236328,0.5493999719619751
119,120,1.6037474870681763,0.5593600273132324
120,121,1.673280119895935,0.544700026512146
121,122,1.6531070470809937,0.5498999953269958
122,123,1.6233165264129639,0.553659975528717
123,124,1.6870181560516357,0.5431399941444397
124,125,1.6466724872589111,0.5501400232315063
125,126,1.630081057548523,0.5545399785041809
126,127,1.6806232929229736,0.5457199811935425
127,128,1.6494826078414917,0.548520028591156
128,129,1.6496245861053467,0.5501400232315063
129,130,1.6619818210601807,0.5474399924278259
130,131,1.6259570121765137,0.5512800216674805
131,132,1.6658298969268799,0.547980010509491
132,133,1.7378112077713013,0.5316600203514099
133,134,1.6351886987686157,0.5553200244903564
134,135,1.6257551908493042,0.555400013923645
135,136,1.651901364326477,0.54830002784729
136,137,1.6748219728469849,0.5447400212287903
137,138,1.662773609161377,0.546280026435852
138,139,1.6463851928710938,0.5504000186920166
139,140,1.6432209014892578,0.5517799854278564
140,141,1.6885616779327393,0.5447199940681458
141,142,1.6235461235046387,0.5565400123596191
142,143,1.6256300210952759,0.5555599927902222
143,144,1.6975136995315552,0.5425800085067749
144,145,1.6574921607971191,0.5478000044822693
145,146,1.6480919122695923,0.5514000058174133
146,147,1.624321699142456,0.5535600185394287
147,148,1.759982943534851,0.5309799909591675
148,149,1.6303757429122925,0.5525400042533875
149,150,1.64763343334198,0.5486999750137329
150,151,1.6536540985107422,0.5523800253868103
151,152,1.5930596590042114,0.5621399879455566
152,153,1.6471631526947021,0.5537400245666504
153,154,1.6471099853515625,0.5529000163078308
154,155,1.6700767278671265,0.5456799864768982
155,156,1.635560154914856,0.5570799708366394
156,157,1.8338613510131836,0.5210999846458435
157,158,1.7498098611831665,0.5339400172233582
158,159,1.6612648963928223,0.5487800240516663
159,160,1.619573712348938,0.5580199956893921
160,161,1.6563630104064941,0.5500800013542175
161,162,1.617858648300171,0.5569800138473511
162,163,1.7405065298080444,0.5361800193786621
163,164,1.6652066707611084,0.5481200218200684
164,165,1.743830919265747,0.5346400141716003
165,166,1.647536039352417,0.5493599772453308
166,167,1.6236529350280762,0.5551400184631348
167,168,1.6926583051681519,0.5468999743461609
168,169,1.657285213470459,0.550000011920929
169,170,1.6257009506225586,0.5560600161552429
170,171,1.7096928358078003,0.5404800176620483
171,172,1.712860345840454,0.5407400131225586
172,173,1.7010914087295532,0.543179988861084
173,174,1.6510173082351685,0.5531799793243408
174,175,1.654420018196106,0.5478399991989136
175,176,1.7234582901000977,0.5381600260734558
176,177,1.6293885707855225,0.5574399828910828
177,178,1.703887939453125,0.5445399880409241
178,179,1.7263261079788208,0.53711998462677
179,180,1.6622979640960693,0.5527799725532532
180,181,1.6652286052703857,0.5479999780654907
181,182,1.6843647956848145,0.5461000204086304
182,183,1.6415091753005981,0.5559999942779541
183,184,1.6648812294006348,0.5483199954032898
184,185,1.6305663585662842,0.5569000244140625
185,186,1.6539812088012695,0.5504800081253052
186,187,1.7646725177764893,0.533519983291626
187,188,1.6438775062561035,0.5529599785804749
188,189,1.7092182636260986,0.5443800091743469
189,190,1.6405470371246338,0.5534800291061401
190,191,1.7218902111053467,0.5430399775505066
191,192,1.681249976158142,0.5458199977874756
192,193,1.6673955917358398,0.5499799847602844
193,194,1.6576586961746216,0.5529999732971191
194,195,1.6560031175613403,0.5494400262832642
195,196,1.6504420042037964,0.5549399852752686
196,197,1.631920576095581,0.5556600093841553
197,198,1.6788783073425293,0.5479999780654907
198,199,1.725664496421814,0.5397199988365173
199,200,1.6713415384292603,0.5496199727058411
